"Side","Symbol","Name","Order Price","Order Qty","Order Amount","Status","Filled@Avg Price","Order Time","Order Type","Time-in-Force","Allow Pre-Market","Session","Trigger price","Position Opening","Markets","Currency","Order Source","Fill Qty","Fill Price","Fill Amount","Fill Time","Markets","Currency","Counterparty","Remarks","Commission","Platform Fees","Settlement Fees","Options Regulatory Fees","OCC Fees","Option Settlement Fees","SEC Fees","Trading Activity Fees","Stamp Duty","Trading Fees","SFC Levy","FRC Levy","Trading Tariff","Consolidated Audit Trail Fees","Total"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","Market Price","400","4,268.08","Filled","400@10.6702","Apr 2, 2025 11:30:46 ET","Market","Day","","Regular Trading Hours","","","US","USD","","400","10.6702","4,268.08","Apr 2, 2025 11:30:46 ET","US","USD","","","1.96","2","1.2","","","","0.12","0.07","","","","","","","5.35"
"Sell","01810","XIAOMI-W","Market Price","200","8,910.00","Filled","200@44.55","Apr 2, 2025 15:33:29 HKT","Market","Day","","","","","HK","HKD","","200","44.55","8,910.00","Apr 2, 2025 15:33:29 HKT","HK","HKD","6698","","3","15","2","","","","","","9","0.5","0.24","0.01","","","29.75"
"Buy","01810","XIAOMI-W","46.85","200","9,370.00","Filled","200@46.85","Apr 2, 2025 10:56:20 HKT","Limit","Day","Allow","","","","HK","HKD","","200","46.85","9,370.00","Apr 2, 2025 10:56:20 HKT","HK","HKD","9057","","3","15","2","","","","","","10","0.53","0.25","0.01","","","30.79"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","Market Price","200","2,041.94","Filled","200@10.2097","Apr 1, 2025 14:51:01 ET","Market","Day","","Regular Trading Hours","","","US","USD","","200","10.2097","2,041.94","Apr 1, 2025 14:51:01 ET","US","USD","","","0.99","1","0.6","","","","","","","","","","","","2.59"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","10.20","200","2,040.00","Filled","200@10.20","Apr 1, 2025 14:50:50 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","75","10.20","765.00","Apr 1, 2025 14:51:03 ET","US","USD","","","0.99","1","0.61","","","","","","","","","","","","2.6"
"","","","","","","","","","","","","","","","","","","125","10.20","1,275.00","Apr 1, 2025 14:51:03 ET","US","USD","","","","","","","","","","","","","","","","",""
"Sell","PLTR","Palantir","Market Price","10","846.90","Filled","10@84.6901","Apr 1, 2025 11:38:40 ET","Market","Day","","Regular Trading Hours","","","US","USD","","10","84.6901","846.90","Apr 1, 2025 11:38:40 ET","US","USD","","","0.99","1","0.03","","","","0.02","0.01","","","","","","","2.05"
"Sell","PLTR","Palantir","85.04","10","850.40","Filled","10@85.04","Apr 1, 2025 11:21:13 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","10","85.04","850.40","Apr 1, 2025 11:21:31 ET","US","USD","","","0.99","1","0.03","","","","0.02","0.01","","","","","","","2.05"
"Buy","PLTR","Palantir","83.98","20","1,679.60","Filled","20@83.98","Apr 1, 2025 10:46:01 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","20","83.98","1,679.60","Apr 1, 2025 10:46:10 ET","US","USD","","","0.99","1","0.06","","","","","","","","","","","","2.05"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","9.71","100","971.00","Filled","100@9.715","Apr 1, 2025 10:07:06 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","100","9.715","971.50","Apr 1, 2025 10:07:10 ET","US","USD","","","0.99","1","0.3","","","","0.03","0.02","","","","","","","2.34"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","10.00","100","1,000.00","Filled","100@9.9595","Apr 1, 2025 09:45:36 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","100","9.9595","995.95","Apr 1, 2025 09:45:36 ET","US","USD","","","0.99","1","0.3","","","","","","","","","","","","2.29"
"Sell","MIU250429P43000","MIU 250429 43.00 P","0.98","1","980.00","Filled","1@0.98","Apr 1, 2025 15:48:00 HKT","Limit","Day","","","","","HK","HKD","","1","0.98","980.00","Apr 1, 2025 15:48:00 HKT","HK","HKD","","","3","15","","","","","","","","","","","1","","19"
"Buy","MIU250429P43000","MIU 250429 43.00 P","0.89","1","890.00","Filled","1@0.89","Apr 1, 2025 13:17:51 HKT","Limit","Day","","","","","HK","HKD","","1","0.89","890.00","Apr 1, 2025 13:17:54 HKT","HK","HKD","","","3","15","","","","","","","","","","","1","","19"
"Sell","MIU250429C52500","MIU 250429 52.50 C","1.16","1","1,160.00","Filled","1@1.16","Apr 1, 2025 13:12:00 HKT","Limit","Day","","","","","HK","HKD","","1","1.16","1,160.00","Apr 1, 2025 13:12:05 HKT","HK","HKD","","","3","15","","","","","","","","","","","1","","19"
"Buy","MIU250429C52500","MIU 250429 52.50 C","1.23","1","1,230.00","Filled","1@1.23","Apr 1, 2025 13:11:11 HKT","Limit","Day","","","","","HK","HKD","","1","1.23","1,230.00","Apr 1, 2025 13:11:11 HKT","HK","HKD","","","3","15","","","","","","","","","","","1","","19"
"Sell","MIU250429P45000","MIU 250429 45.00 P","0.87","7","6,090.00","Filled","7@0.87286","Mar 31, 2025 14:48:21 HKT","Limit","Day","","","","","HK","HKD","","5","0.87","4,350.00","Mar 31, 2025 14:48:21 HKT","HK","HKD","","","12.22","15","","","","","","","","","","","7","","34.22"
"","","","","","","","","","","","","","","","","","","2","0.88","1,760.00","Mar 31, 2025 14:48:21 HKT","HK","HKD","","","","","","","","","","","","","","","","",""
"Sell","MIU250429C50000","MIU 250429 50.00 C","2.24","1","2,240.00","Filled","1@2.24","Mar 31, 2025 11:27:57 HKT","Limit","Day","","","","","HK","HKD","","1","2.24","2,240.00","Mar 31, 2025 11:28:00 HKT","HK","HKD","","","4.48","15","","","","","","","","","","","1","","20.48"
"Buy","MIU250429P45000","MIU 250429 45.00 P","0.96","5","4,800.00","Filled","5@0.96","Mar 31, 2025 11:27:39 HKT","Limit","Day","","","","","HK","HKD","","5","0.96","4,800.00","Mar 31, 2025 11:27:42 HKT","HK","HKD","","","9.6","15","","","","","","","","","","","5","","29.6"
"Buy","MIU250429C50000","MIU 250429 50.00 C","2.43","1","2,430.00","Filled","1@2.43","Mar 31, 2025 11:16:16 HKT","Limit","Day","","","","","HK","HKD","","1","2.43","2,430.00","Mar 31, 2025 11:16:33 HKT","HK","HKD","","","4.86","15","","","","","","","","","","","1","","20.86"
"Buy","MIU250429P45000","MIU 250429 45.00 P","0.90","2","1,800.00","Filled","2@0.90","Mar 31, 2025 11:12:46 HKT","Limit","Day","","","","","HK","HKD","","2","0.90","1,800.00","Mar 31, 2025 11:12:48 HKT","HK","HKD","","","3.6","15","","","","","","","","","","","2","","20.6"
"Sell","TSLA250411P250000","TSLA 250411 250.00P","8.65","2","1,730.00","Filled","2@8.65","Mar 28, 2025 11:37:46 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","2","8.65","1,730.00","Mar 28, 2025 11:37:49 ET","US","USD","","","1.99","0.6","","0.03","0.04","0.36","0.05","0.01","","","","","","","3.08"
"Sell","TSLA250516P220000","TSLA 250516 220.00P","9.35","1","935.00","Filled","1@9.35","Mar 28, 2025 11:37:34 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","9.35","935.00","Mar 28, 2025 11:37:37 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","0.03","0.01","","","","","","","2.54"
"Buy","TSLA250516P220000","TSLA 250516 220.00P","10.10","1","1,010.00","Filled","1@10.10","Mar 28, 2025 10:44:40 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","10.10","1,010.00","Mar 28, 2025 10:44:40 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Sell","TSLA250328P250000","TSLA 250328 250.00P","0.54","4","216.00","Filled","4@0.54","Mar 28, 2025 10:36:42 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","0.54","54.00","Mar 28, 2025 10:36:43 ET","US","USD","","","2.6","1.2","","0.05","0.08","0.72","0.03","0.03","","","","","","","4.71"
"","","","","","","","","","","","","","","","","","","2","0.54","108.00","Mar 28, 2025 10:36:43 ET","US","USD","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","1","0.54","54.00","Mar 28, 2025 10:36:43 ET","US","USD","","","","","","","","","","","","","","","","",""
"Buy","TSLA250411P250000","TSLA 250411 250.00P","10.55","1","1,055.00","Filled","1@10.50","Mar 28, 2025 10:36:33 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","10.50","1,050.00","Mar 28, 2025 10:36:33 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Buy","TSLA250411P250000","TSLA 250411 250.00P","10.80","1","1,080.00","Filled","1@10.60","Mar 28, 2025 10:35:41 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","10.60","1,060.00","Mar 28, 2025 10:35:41 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Sell","TSLA250328C250000","TSLA 250328 250.00C","12.85","1","1,285.00","Filled","1@12.85","Mar 28, 2025 10:35:03 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","12.85","1,285.00","Mar 28, 2025 10:35:04 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","0.04","0.01","","","","","","","2.55"
"Buy","TSLA250328P250000","TSLA 250328 250.00P","0.60","4","240.00","Filled","4@0.60","Mar 28, 2025 10:34:42 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","4","0.60","240.00","Mar 28, 2025 10:34:52 ET","US","USD","","","2.6","1.2","","0.05","0.08","0.72","","","","","","","","","4.65"
"Buy","TSLA250328C250000","TSLA 250328 250.00C","13.45","1","1,345.00","Filled","1@13.45","Mar 28, 2025 10:34:17 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","13.45","1,345.00","Mar 28, 2025 10:34:18 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","Market Price","150","1,497.20","Filled","150@9.98135","Mar 28, 2025 10:28:39 ET","Market","Day","","Regular Trading Hours","","","US","USD","","150","9.98135","1,497.20","Mar 28, 2025 10:28:40 ET","US","USD","","","0.99","1","0.45","","","","0.04","0.02","","","","","","","2.5"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","Market Price","150","0.00","Failed","0@0.00","Mar 28, 2025 10:28:23 ET","Market","Day","","Regular Trading Hours","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","Market Price","100","998.51","Filled","100@9.9851","Mar 28, 2025 10:28:09 ET","Market","Day","","Regular Trading Hours","","","US","USD","","100","9.9851","998.51","Mar 28, 2025 10:28:09 ET","US","USD","","","0.99","1","0.3","","","","0.03","0.02","","","","","","","2.34"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","10.01","150","1,501.50","Cancelled","0@0.00","Mar 28, 2025 10:28:02 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","10.31","100","1,031.00","Filled","100@10.3094","Mar 28, 2025 10:17:55 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","100","10.3094","1,030.94","Mar 28, 2025 10:17:55 ET","US","USD","","","0.99","1","0.3","","","","","","","","","","","","2.29"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","10.65","50","532.50","Filled","50@10.6386","Mar 28, 2025 10:00:50 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","50","10.6386","531.93","Mar 28, 2025 10:00:51 ET","US","USD","","","0.99","1","0.15","","","","","","","","","","","","2.14"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","10.74","100","1,074.00","Filled","100@10.74","Mar 28, 2025 09:49:19 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","100","10.74","1,074.00","Mar 28, 2025 09:49:21 ET","US","USD","","","0.99","1","0.3","","","","","","","","","","","","2.29"
"Sell","GLD250516P270000","GLD 250516 270.00P","1.46","7","1,022.00","Filled","7@1.46","Mar 28, 2025 09:48:48 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","7","1.46","1,022.00","Mar 28, 2025 09:48:54 ET","US","USD","","","4.55","2.1","","0.09","0.14","1.26","0.03","0.02","","","","","","","8.19"
"Sell","AMZN250815C205000","AMZN 250815 205.00C","14.65","1","1,465.00","Filled","1@14.65","Mar 28, 2025 09:44:53 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","14.65","1,465.00","Mar 28, 2025 09:44:57 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","0.04","0.01","","","","","","","2.55"
"Buy","AMZN250815C205000","AMZN 250815 205.00C","15.10","1","1,510.00","Filled","1@15.10","Mar 28, 2025 09:40:08 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","15.10","1,510.00","Mar 28, 2025 09:40:08 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Buy","GLD250516P270000","GLD 250516 270.00P","2.28","1","228.00","Filled","1@2.28","Mar 26, 2025 13:56:54 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","1","2.28","228.00","Mar 26, 2025 13:56:55 ET","US","USD","","","1.99","0.3","","0.01","0.02","0.18","","","","","","","","","2.5"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","Market Price","200","2,175.00","Filled","200@10.875","Mar 26, 2025 10:12:35 ET","Market","Day","","Regular Trading Hours","","","US","USD","","200","10.875","2,175.00","Mar 26, 2025 10:12:36 ET","US","USD","","","0.99","1","0.6","","","","0.06","0.03","","","","","","","2.68"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","11.19","200","2,238.00","Filled","200@11.1899","Mar 26, 2025 10:03:04 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","200","11.1899","2,237.98","Mar 26, 2025 10:03:05 ET","US","USD","","","0.99","1","0.6","","","","","","","","","","","","2.59"
"Buy","GLD250516P270000","GLD 250516 270.00P","2.38","3","714.00","Filled","3@2.38","Mar 26, 2025 09:58:34 ET","Limit","Day","","Regular Trading Hours","","","US","USD","","3","2.38","714.00","Mar 26, 2025 09:58:34 ET","US","USD","","","1.99","0.9","","0.04","0.06","0.54","","","","","","","","","3.53"
"Sell","FBL","GraniteShares 2x Long META Daily ETF","Market Price","30","1,067.61","Filled","30@35.5871","Mar 26, 2025 09:48:44 ET","Market","Day","","Regular Trading Hours","","","US","USD","","30","35.5871","1,067.61","Mar 26, 2025 09:48:44 ET","US","USD","","","0.99","1","0.09","","","","0.03","0.01","","","","","","","2.12"
"Sell","PLTR","Palantir","Market Price","30","2,889.00","Filled","30@96.3001","Mar 26, 2025 09:48:31 ET","Market","Day","","Regular Trading Hours","","","US","USD","","30","96.3001","2,889.00","Mar 26, 2025 09:48:31 ET","US","USD","","","0.99","1","0.09","","","","0.08","0.01","","","","","","","2.17"
"Sell","PLTR","Palantir","96.36","30","2,890.80","Cancelled","0@0.00","Mar 26, 2025 09:48:20 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Sell","TSLA","Tesla","Market Price","10","2,834.45","Filled","10@283.445","Mar 26, 2025 09:48:11 ET","Market","Day","","Regular Trading Hours","","","US","USD","","10","283.445","2,834.45","Mar 26, 2025 09:48:11 ET","US","USD","","","0.99","1","0.03","","","","0.08","0.01","","","","","","","2.11"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","Market Price","100","1,145.02","Filled","100@11.4502","Mar 26, 2025 09:48:01 ET","Market","Day","","Regular Trading Hours","","","US","USD","","100","11.4502","1,145.02","Mar 26, 2025 09:48:01 ET","US","USD","","","0.99","1","0.3","","","","0.03","0.02","","","","","","","2.34"
"Sell","PLTR","Palantir","Trigger MKT price","30","0.00","Cancelled","0@0.00","Mar 25, 2025 11:39:53 ET","Stop","Day","","Regular Trading Hours","94.20","","US","USD","","","","","","","","","","","","","","","","","","","","","","","",""
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","11.04","100","1,104.00","Filled","100@11.035","Mar 25, 2025 11:05:40 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","100","11.035","1,103.50","Mar 25, 2025 11:05:44 ET","US","USD","","","0.99","1","0.3","","","","","","","","","","","","2.29"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","11.02","500","5,510.00","Filled","500@11.025","Mar 25, 2025 11:00:16 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","200","11.025","2,205.00","Mar 25, 2025 11:00:16 ET","US","USD","","","2.45","2.5","1.5","","","","0.15","0.08","","","","","","","6.68"
"","","","","","","","","","","","","","","","","","","100","11.025","1,102.50","Mar 25, 2025 11:00:16 ET","US","USD","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","200","11.025","2,205.00","Mar 25, 2025 11:00:16 ET","US","USD","","","","","","","","","","","","","","","","",""
"Sell","HIMS","Hims & Hers Health","36.56","40","1,462.40","Filled","40@36.56","Mar 25, 2025 10:24:44 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","40","36.56","1,462.40","Mar 25, 2025 10:24:45 ET","US","USD","","","0.99","1","0.12","","","","0.04","0.01","","","","","","","2.16"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","10.96","200","2,192.00","Filled","200@10.9199","Mar 25, 2025 10:24:31 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","200","10.9199","2,183.98","Mar 25, 2025 10:24:31 ET","US","USD","","","0.99","1","0.6","","","","","","","","","","","","2.59"
"Buy","TSLL","Direxion Daily TSLA Bull 2X Shares","10.88","300","3,264.00","Filled","300@10.8571","Mar 25, 2025 10:15:05 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","300","10.8571","3,257.13","Mar 25, 2025 10:15:06 ET","US","USD","","","1.47","1.5","0.9","","","","","","","","","","","","3.87"
"Sell","TQQQ","ProShares UltraPro QQQ ETF","66.55","35","2,329.25","Filled","35@66.555","Mar 25, 2025 09:57:02 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","35","66.555","2,329.43","Mar 25, 2025 09:57:02 ET","US","USD","","","0.99","1","0.11","","","","0.06","0.01","","","","","","","2.17"
"Buy","FBL","GraniteShares 2x Long META Daily ETF","36.48","30","1,094.40","Filled","30@36.48","Mar 25, 2025 09:56:03 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","30","36.48","1,094.40","Mar 25, 2025 09:56:03 ET","US","USD","","","0.99","1","0.09","","","","","","","","","","","","2.08"
"Buy","HIMS","Hims & Hers Health","37.32","40","1,492.80","Filled","40@37.32","Mar 25, 2025 09:52:58 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","40","37.32","1,492.80","Mar 25, 2025 09:52:59 ET","US","USD","","","0.99","1","0.12","","","","","","","","","","","","2.11"
"Sell","GOOGL","Alphabet-A","168.63","30","5,058.90","Filled","30@168.70","Mar 25, 2025 09:51:39 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","30","168.70","5,061.00","Mar 25, 2025 09:51:39 ET","US","USD","","","0.99","1","0.09","","","","0.14","0.01","","","","","","","2.23"
"Sell","TSLL","Direxion Daily TSLA Bull 2X Shares","10.57","20","211.40","Filled","20@10.57","Mar 25, 2025 09:49:35 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","20","10.57","211.40","Mar 25, 2025 09:49:39 ET","US","USD","","","0.99","1","0.06","","","","0.01","0.01","","","","","","","2.07"
"Sell","PLTR","Palantir","95.62","40","3,824.80","Filled","40@95.6514","Mar 25, 2025 09:49:18 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","31","95.6514","2,965.19","Mar 25, 2025 09:49:19 ET","US","USD","","","0.99","1","0.12","","","","0.1","0.02","","","","","","","2.23"
"","","","","","","","","","","","","","","","","","","9","95.6514","860.86","Mar 25, 2025 09:49:19 ET","US","USD","","","","","","","","","","","","","","","","",""
"Sell","TQQQ","ProShares UltraPro QQQ ETF","66.60","15","999.00","Filled","15@66.60","Mar 25, 2025 09:42:40 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","15","66.60","999.00","Mar 25, 2025 09:42:50 ET","US","USD","","","0.99","1","0.05","","","","0.03","0.01","","","","","","","2.08"
"Sell","GOOGL","Alphabet-A","168.93","10","1,689.30","Filled","10@168.93","Mar 25, 2025 09:42:18 ET","Limit","Day","","RTH + Pre/Post-Mkt","","","US","USD","","10","168.93","1,689.30","Mar 25, 2025 09:54:46 ET","US","USD","","","0.99","1","0.03","","","","0.05","0.01","","","","","","","2.08"
